GeoKey;BillToAddressID;AddressLine1;AddressLine2;City;StateProvinceID;PostalCode;CountryRegionCode;State / Province;Country
GermanySaarlandSulzbach Taunus66272;18416;Im Himmelsweg 82;;Sulzbach Taunus;70;66272;DE;Saarland;Germany
United StatesWashingtonKirkland98033;18417;5218 E 28th Street;;Kirkland;79;98033;US;Washington;United States
AustraliaVictoriaGeelong3220;18418;4355 Via Vista;;Geelong;77;3220;AU;Victoria;Australia
United StatesCaliforniaSpring Valley91977;18419;8168 Landover Lane;;Spring Valley;9;91977;US;California;United States
United StatesCaliforniaSan Gabriel91776;18420;9409 The Alameda;;San Gabriel;9;91776;US;California;United States
CanadaBritish ColumbiaCliffsideV8Y 1L1;18421;769 Algiers Drive;;Cliffside;7;V8Y 1L1;CA;British Columbia;Canada
"FranceVal d'OiseCergy95000";18422;12, rue Henri Gagnon;;Cergy;181;95000;FR;"Val d'Oise";France
United StatesWashingtonLynnwood98036;18423;2614 Sandiago Drive;;Lynnwood;79;98036;US;Washington;United States
United StatesWashingtonLynnwood98036;18424;4109 Mi Casa Court;;Lynnwood;79;98036;US;Washington;United States
AustraliaQueenslandCaloundra4551;18425;7567 Blackwood Drive;;Caloundra;64;4551;AU;Queensland;Australia
FranceEssonneLes Ulis91940;18426;22, rue de la Centenaire;;Les Ulis;177;91940;FR;Essonne;France
United KingdomEnglandLiverpoolL4 4HB;18427;2732 Frisbie Ct.;;Liverpool;14;L4 4HB;GB;England;United Kingdom
GermanyNordrhein-WestfalenSolingen42651;18428;Zollstr 6;;Solingen;53;42651;DE;Nordrhein-Westfalen;Germany
United KingdomEnglandBirminghamB29 6SL;18429;1984 Village Pl.;;Birmingham;14;B29 6SL;GB;England;United Kingdom
United StatesWashingtonMarysville98270;18430;8341 Ronda Ct.;;Marysville;79;98270;US;Washington;United States
United KingdomEnglandLancasterLA1 1LN;18431;545 Willcrest Circle;;Lancaster;14;LA1 1LN;GB;England;United Kingdom
United StatesWashingtonSpokane99202;18432;345 Branding Court;;Spokane;79;99202;US;Washington;United States
AustraliaVictoriaGeelong3220;18434;4536 Killdeer Court;;Geelong;77;3220;AU;Victoria;Australia
AustraliaVictoriaSouth Melbourne3205;18435;6869 Shakespeare Drive;;South Melbourne;77;3205;AU;Victoria;Australia
United StatesOregonPortland97205;18436;1413 Winter Drive;;Portland;58;97205;US;Oregon;United States
United StatesCaliforniaWoodland Hills91364;18437;9236 Hanson Lane;;Woodland Hills;9;91364;US;California;United States
United StatesCaliforniaNational City91950;18438;9022 East 87th Street;;National City;9;91950;US;California;United States
GermanyHessenDarmstadt64283;18439;Kappellweg 613;;Darmstadt;19;64283;DE;Hessen;Germany
United StatesCaliforniaBurbank91502;18440;9001 Esperanza;;Burbank;9;91502;US;California;United States
United StatesWashingtonBellingham98225;18441;3487 Hill Dr.;;Bellingham;79;98225;US;Washington;United States
GermanyNordrhein-WestfalenBottrop46236;18442;Pflugstr 85;;Bottrop;53;46236;DE;Nordrhein-Westfalen;Germany
United StatesWashingtonBellingham98225;18443;4255 Willow Pass Dr;;Bellingham;79;98225;US;Washington;United States
GermanyBayernGrevenbroich41485;18444;Pappelallee 400;;Grevenbroich;8;41485;DE;Bayern;Germany
GermanySaarlandKiel24044;18445;Heidestieg Straße 8224;;Kiel;70;24044;DE;Saarland;Germany
AustraliaNew South WalesSt. Leonards2065;18446;4649 Peachwillow;;St. Leonards;50;2065;AU;New South Wales;Australia
United StatesWashingtonBurien98168;18447;8127 Vista Del Rio;;Burien;79;98168;US;Washington;United States
United StatesCaliforniaBellflower90706;18448;8422 Castle Rock;;Bellflower;9;90706;US;California;United States
AustraliaNew South WalesGoulburn2580;18449;2951 Dublin;;Goulburn;50;2580;AU;New South Wales;Australia
CanadaBritish ColumbiaWestminsterV3L 1E7;18450;9663 East 38th St;;Westminster;7;V3L 1E7;CA;British Columbia;Canada
United StatesCaliforniaSan Diego92102;18451;2868 Central Avenue;;San Diego;9;92102;US;California;United States
United StatesCaliforniaConcord94519;18452;3426 Fernwood Drive;;Concord;9;94519;US;California;United States
CanadaBritish ColumbiaVictoriaV8V;18453;5609 Gary Drive;;Victoria;7;V8V;CA;British Columbia;Canada
United StatesCaliforniaBerkeley94704;18454;1724 The Trees Drive;;Berkeley;9;94704;US;California;United States
United KingdomEnglandWatfordWA3;18455;9745 Bonita Ct.;;Watford;14;WA3;GB;England;United Kingdom
United StatesWashingtonBellingham98225;18456;3473 Flagstone Way;;Bellingham;79;98225;US;Washington;United States
United KingdomEnglandGatesheadGA10;18457;2585 San Vincente Drive;;Gateshead;14;GA10;GB;England;United Kingdom
United StatesCaliforniaLakewood90712;18458;9841 Marsh Meadow Way;;Lakewood;9;90712;US;California;United States
AustraliaQueenslandCaloundra4551;18459;4501 Terrace Road;#60;Caloundra;64;4551;AU;Queensland;Australia
United StatesWashingtonMarysville98270;18460;1124 Leeds Ct. West;;Marysville;79;98270;US;Washington;United States
FranceNordRoncq59223;18461;70, rue de Linois;;Roncq;145;59223;FR;Nord;France
AustraliaQueenslandHervey Bay4655;18462;1108 Cactus Court;;Hervey Bay;64;4655;AU;Queensland;Australia
United StatesCaliforniaFremont94536;18463;5569 Hummingbird Ct.;;Fremont;9;94536;US;California;United States
United StatesWashingtonRenton98055;18464;737 Castle Rock Road;;Renton;79;98055;US;Washington;United States
United StatesOregonSalem97301;18465;8600 Camelot Court;;Salem;58;97301;US;Oregon;United States
FranceSeine (Paris)Paris75017;18466;33, allée des Princes;;Paris;161;75017;FR;Seine (Paris);France
United StatesCaliforniaPalo Alto94303;18467;7 Zulu Court;;Palo Alto;9;94303;US;California;United States
CanadaBritish ColumbiaVictoriaV8V;18468;9627 Kendall Rd;;Victoria;7;V8V;CA;British Columbia;Canada
AustraliaQueenslandHervey Bay4655;18469;7305 Ten Penny Lane;;Hervey Bay;64;4655;AU;Queensland;Australia
FranceCharente-MaritimeSaint Ouen17490;18470;2, rue de Maubeuge;;Saint Ouen;103;17490;FR;Charente-Maritime;France
United StatesOregonW. Linn97068;18471;2578 Welle Road;# 118;W. Linn;58;97068;US;Oregon;United States
AustraliaSouth AustraliaCloverdale6105;18473;8305 California St.;;Cloverdale;66;6105;AU;South Australia;Australia
United StatesCaliforniaCoronado92118;18474;1164 Bell Drive;;Coronado;9;92118;US;California;United States
FranceSeine Saint DenisDrancy93700;18475;132, rue des Pyrenees;;Drancy;179;93700;FR;Seine Saint Denis;France
FranceYvelineChatou78400;18476;5bis, boulevard du Montparnasse;;Chatou;164;78400;FR;Yveline;France
AustraliaSouth AustraliaPerth6006;18477;2639 Anchor Court;;Perth;66;6006;AU;South Australia;Australia
United StatesCaliforniaDaly City94015;18478;5863 J St.;;Daly City;9;94015;US;California;United States
United StatesCaliforniaBeverly Hills90210;18479;1978 Medina Dr.;;Beverly Hills;9;90210;US;California;United States
AustraliaNew South WalesNorth Sydney2055;18480;1491 Marina Vill Pkwy;;North Sydney;50;2055;AU;New South Wales;Australia
United StatesWashingtonYakima98901;18481;3727 Winter Lane;;Yakima;79;98901;US;Washington;United States
AustraliaQueenslandBrisbane4000;18482;71 Flora Ave;;Brisbane;64;4000;AU;Queensland;Australia
United StatesCaliforniaMill Valley94941;18483;96 Citrus Ave.;Unit B;Mill Valley;9;94941;US;California;United States
United StatesOregonLebanon97355;18484;4755 Easley Drive;;Lebanon;58;97355;US;Oregon;United States
AustraliaSouth AustraliaFindon5023;18485;1924 Coldwater Drive;;Findon;66;5023;AU;South Australia;Australia
CanadaBritish ColumbiaHaneyV2W 1W2;18486;1378 California St.;#c;Haney;7;V2W 1W2;CA;British Columbia;Canada
AustraliaQueenslandBrisbane4000;18487;8946 Turning View;;Brisbane;64;4000;AU;Queensland;Australia
United KingdomEnglandLondonW1N 9FA;18488;5170 Isabel Dr;;London;14;W1N 9FA;GB;England;United Kingdom
AustraliaVictoriaSeaford3198;18489;6790 Edward Avenue;;Seaford;77;3198;AU;Victoria;Australia
United StatesCaliforniaRedwood City94063;18490;5823 Trail Way;# 208;Redwood City;9;94063;US;California;United States
United StatesWashingtonTacoma98403;18491;3646 Snyder Lane;;Tacoma;79;98403;US;Washington;United States
AustraliaVictoriaSunbury3429;18492;7964 Gentrytown Drive;;Sunbury;77;3429;AU;Victoria;Australia
CanadaBritish ColumbiaLangfordV9;18493;3433 Roland Dr.;;Langford;7;V9;CA;British Columbia;Canada
CanadaBritish ColumbiaMetchosinV9;18494;1510 Sharon Dr.;;Metchosin;7;V9;CA;British Columbia;Canada
United StatesCaliforniaImperial Beach91932;18495;1551 Happy Valley Road;;Imperial Beach;9;91932;US;California;United States
United StatesCaliforniaNewport Beach92625;18496;4407 Mildred Ln.;;Newport Beach;9;92625;US;California;United States
AustraliaNew South WalesSpringwood2777;18497;5707 Bellwood Court;;Springwood;50;2777;AU;New South Wales;Australia
United StatesCaliforniaBerkeley94704;18498;6492 Candy Rd;;Berkeley;9;94704;US;California;United States
United StatesCaliforniaSanta Cruz95062;18499;7357 Scramble Road;;Santa Cruz;9;95062;US;California;United States
United StatesWashingtonBremerton98312;18500;8599 Central Blvd.;;Bremerton;79;98312;US;Washington;United States
GermanyHessenDresden01071;18501;Lindenalle 384;;Dresden;19;1071;DE;Hessen;Germany
CanadaBritish ColumbiaRoyal OakV8X;18502;1804 B Southampton Rd.;;Royal Oak;7;V8X;CA;British Columbia;Canada
AustraliaNew South WalesSilverwater2264;18503;2049 Jason Court;;Silverwater;50;2264;AU;New South Wales;Australia
CanadaBritish ColumbiaOak BayV8P;18504;3299 Blenheim Way;;Oak Bay;7;V8P;CA;British Columbia;Canada
AustraliaVictoriaGeelong3220;18505;3514 Sunshine;;Geelong;77;3220;AU;Victoria;Australia
United StatesWashingtonPuyallup98371;18506;6757 Pampered Ct.;;Puyallup;79;98371;US;Washington;United States
United StatesCaliforniaSanta Monica90401;18507;1163 Bella Vista;# 103;Santa Monica;9;90401;US;California;United States
AustraliaNew South WalesSydney1002;18508;9059 Salvio St.;;Sydney;50;1002;AU;New South Wales;Australia
United StatesCaliforniaConcord94519;18509;5279 East L Street;;Concord;9;94519;US;California;United States
AustraliaNew South WalesSilverwater2264;18510;3354 Ruby Lane;;Silverwater;50;2264;AU;New South Wales;Australia
United StatesCaliforniaLos Angeles90012;18511;9534 Hartnell Court;;Los Angeles;9;90012;US;California;United States
AustraliaTasmaniaHobart7001;18514;1914 Creekside Dr.;;Hobart;71;7001;AU;Tasmania;Australia
AustraliaNew South WalesCoffs Harbour2450;18516;3726 Northridge Drive;;Coffs Harbour;50;2450;AU;New South Wales;Australia
United StatesWashingtonSeattle98104;18517;3258 Marsh Meadow Way;;Seattle;79;98104;US;Washington;United States
United StatesCaliforniaDowney90241;18518;8425 W. Hook Road;;Downey;9;90241;US;California;United States
United StatesWashingtonBellingham98225;18519;2061 Matchstick Drive;;Bellingham;79;98225;US;Washington;United States
CanadaBritish ColumbiaVancouverV7L 4J4;18520;8212 String Dr;;Vancouver;7;V7L 4J4;CA;British Columbia;Canada
United StatesCaliforniaSan Diego92102;18521;6289 Via Del Verdes;;San Diego;9;92102;US;California;United States
CanadaBritish ColumbiaMetchosinV9;18522;6330 Limewood Pl;;Metchosin;7;V9;CA;British Columbia;Canada
United StatesOregonCorvallis97330;18523;7317 Cortez;;Corvallis;58;97330;US;Oregon;United States
United KingdomEnglandHigh WycombeHP10 9QY;18524;3048 Bayshore Rd.;;High Wycombe;14;HP10 9QY;GB;England;United Kingdom
United StatesCaliforniaBurbank91502;18525;6394 Market Pl.;;Burbank;9;91502;US;California;United States
United StatesCaliforniaDowney90241;18526;8853 Spring Hill Drive;;Downey;9;90241;US;California;United States
United StatesCaliforniaLos Angeles90012;18527;2058 Richard Ave;;Los Angeles;9;90012;US;California;United States
AustraliaNew South WalesMilsons Point2061;18528;5927 Rainbow Dr;;Milsons Point;50;2061;AU;New South Wales;Australia
AustraliaVictoriaBendigo3550;18529;3553 S. 38th Street;;Bendigo;77;3550;AU;Victoria;Australia
United StatesCaliforniaBerkeley94704;18531;9067 Argonne Drive;;Berkeley;9;94704;US;California;United States
CanadaBritish ColumbiaLangfordV9;18532;1417 Roosevelt Avenue;;Langford;7;V9;CA;British Columbia;Canada
United StatesWashingtonSedro Woolley98284;18533;7785 Westchester Pl.;;Sedro Woolley;79;98284;US;Washington;United States
United StatesWashingtonBremerton98312;18534;879 South Royal Links;;Bremerton;79;98312;US;Washington;United States
United StatesWashingtonOlympia98501;18535;2444 Appalachian Drive;;Olympia;79;98501;US;Washington;United States
AustraliaNew South WalesRhodes2138;18536;1679 Bay View Drive;;Rhodes;50;2138;AU;New South Wales;Australia
United StatesWashingtonBurien98168;18537;3980 Park Glenn;;Burien;79;98168;US;Washington;United States
AustraliaNew South WalesCoffs Harbour2450;18538;8291 Woodland Drive;;Coffs Harbour;50;2450;AU;New South Wales;Australia
United KingdomEnglandLondonW1V 5RN;18539;5225 Harbor View Dr;;London;14;W1V 5RN;GB;England;United Kingdom
United StatesCaliforniaDowney90241;18540;3512 View Dr.;;Downey;9;90241;US;California;United States
AustraliaQueenslandEast Brisbane4169;18541;4167 Deercreek Ln;;East Brisbane;64;4169;AU;Queensland;Australia
AustraliaQueenslandEast Brisbane4169;18542;8811 The Trees Dr.;;East Brisbane;64;4169;AU;Queensland;Australia
United KingdomEnglandMilton KeynesMK8 8ZD;18543;3751 Anchor Dr.;;Milton Keynes;14;MK8 8ZD;GB;England;United Kingdom
FranceSeine (Paris)Paris75013;18544;51, impasse Ste-Madeleine;;Paris;161;75013;FR;Seine (Paris);France
CanadaBritish ColumbiaN. VancouverV7L 4J4;18545;8679 Mt. Tooth Place;;N. Vancouver;7;V7L 4J4;CA;British Columbia;Canada
United StatesCaliforniaSan Carlos94070;18546;2369 Teak St.;;San Carlos;9;94070;US;California;United States
United StatesCaliforniaBeverly Hills90210;18547;446 Wilke Drive;;Beverly Hills;9;90210;US;California;United States
United StatesOregonMilwaukie97222;18548;3142 Meadow Glen Way;;Milwaukie;58;97222;US;Oregon;United States
GermanyNordrhein-WestfalenWerne59368;18549;Auf der Krone 24;;Werne;53;59368;DE;Nordrhein-Westfalen;Germany
FranceSeine Saint DenisDrancy93700;18550;2, place de Brazaville;;Drancy;179;93700;FR;Seine Saint Denis;France
FranceSeine (Paris)Paris75016;18551;935, rue Mazagran;;Paris;161;75016;FR;Seine (Paris);France
United StatesCaliforniaColma94014;18552;3009 Temple Court;;Colma;9;94014;US;California;United States
United StatesCaliforniaLakewood90712;18553;8869 Climbing Vine Court;;Lakewood;9;90712;US;California;United States
GermanySaarlandMünster48001;18554;Alderstr 2757;;Münster;70;48001;DE;Saarland;Germany
United StatesCaliforniaBellflower90706;18555;365 Shirley Drive;;Bellflower;9;90706;US;California;United States
AustraliaNew South WalesMatraville2036;18556;6253 Panorama Dr.;;Matraville;50;2036;AU;New South Wales;Australia
CanadaBritish ColumbiaVancouverV7L 4J4;18558;8228 Seal Way;;Vancouver;7;V7L 4J4;CA;British Columbia;Canada
United StatesCaliforniaWoodland Hills91364;18559;1941 Pinecrest Court;#611;Woodland Hills;9;91364;US;California;United States
GermanyHessenKassel34117;18560;Viktoria-Luise-Platz 45;;Kassel;19;34117;DE;Hessen;Germany
United KingdomEnglandWarringtonWA3 7BH;18561;7942 Palms;;Warrington;14;WA3 7BH;GB;England;United Kingdom
United StatesCaliforniaNational City91950;18562;3223 White Dr.;;National City;9;91950;US;California;United States
United StatesWashingtonOlympia98501;18563;792 Rahn Court;;Olympia;79;98501;US;Washington;United States
AustraliaNew South WalesRhodes2138;18564;8335 Elm Rd.;;Rhodes;50;2138;AU;New South Wales;Australia
United StatesOregonWoodburn97071;18565;7668 Willow Lake Rd.;;Woodburn;58;97071;US;Oregon;United States
FranceSeine (Paris)Paris75003;18566;25, rue de l´Esplanade;;Paris;161;75003;FR;Seine (Paris);France
United KingdomEnglandOxfordOX1;18567;5492 Hacienda Drive;;Oxford;14;OX1;GB;England;United Kingdom
United StatesCaliforniaBellflower90706;18568;5278 Mill Road;;Bellflower;9;90706;US;California;United States
CanadaBritish ColumbiaSookeV0;18569;3356 Northstar Drive;;Sooke;7;V0;CA;British Columbia;Canada
United StatesCaliforniaBurbank91502;18570;5361 Hungry Road;;Burbank;9;91502;US;California;United States
AustraliaQueenslandHervey Bay4655;18571;3396 Olivera Rd.;;Hervey Bay;64;4655;AU;Queensland;Australia
United StatesCaliforniaLakewood90712;18572;1728 Village Oaks Dr.;;Lakewood;9;90712;US;California;United States
United StatesCaliforniaOakland94611;18573;4678 Cardinal Dr.;;Oakland;9;94611;US;California;United States
AustraliaVictoriaBendigo3550;18574;635 Chickpea Ct.;;Bendigo;77;3550;AU;Victoria;Australia
United StatesWashingtonRenton98055;18575;5919 Maywood Lane;;Renton;79;98055;US;Washington;United States
AustraliaNew South WalesMilsons Point2061;18576;938 San Ysidro Court;;Milsons Point;50;2061;AU;New South Wales;Australia
CanadaBritish ColumbiaN. VancouverV7L 4J4;18577;9123 James Donlon Blvd;Unit C;N. Vancouver;7;V7L 4J4;CA;British Columbia;Canada
CanadaBritish ColumbiaN. VancouverV7L 4J4;18578;619 Concord Ct.;;N. Vancouver;7;V7L 4J4;CA;British Columbia;Canada
GermanyHamburgFrankfurt am Main60082;18579;Zeiter Weg 9922;;Frankfurt am Main;20;60082;DE;Hamburg;Germany
United StatesWashingtonEdmonds98020;18580;4077 Roxbury Drive;;Edmonds;79;98020;US;Washington;United States
United StatesCaliforniaConcord94519;18581;8482 Rosey View Drive;;Concord;9;94519;US;California;United States
FranceSeine (Paris)Paris75009;18582;710, rue Surcouf;;Paris;161;75009;FR;Seine (Paris);France
CanadaBritish ColumbiaCliffsideV8Y 1L1;18583;4851 Heights Ave.;;Cliffside;7;V8Y 1L1;CA;British Columbia;Canada
GermanyBayernIngolstadt85049;18584;Heiderplatz 948;;Ingolstadt;8;85049;DE;Bayern;Germany
United StatesWashingtonIssaquah98027;18585;9411 Glenwood Dr.;;Issaquah;79;98027;US;Washington;United States
AustraliaQueenslandBrisbane4000;18586;6384 Euclid Ave.;;Brisbane;64;4000;AU;Queensland;Australia
CanadaBritish ColumbiaN. VancouverV7L 4J4;18587;4325 Polson Court;;N. Vancouver;7;V7L 4J4;CA;British Columbia;Canada
FranceSeine (Paris)Paris75003;18588;33, place de la République;;Paris;161;75003;FR;Seine (Paris);France
CanadaBritish ColumbiaNewtonV2M1N7;18589;3857 Westchester Pl.;;Newton;7;V2M1N7;CA;British Columbia;Canada
United StatesCaliforniaBellflower90706;18590;9024 Grant Street;;Bellflower;9;90706;US;California;United States
United StatesCaliforniaBerkeley94704;18591;8634 Forte Way;;Berkeley;9;94704;US;California;United States
United KingdomEnglandCambridgeCB4 4BZ;18592;2206 Countrywood Ct;;Cambridge;14;CB4 4BZ;GB;England;United Kingdom
United StatesWashingtonEverett98201;18593;8811 Medicine St.;# 44;Everett;79;98201;US;Washington;United States
